Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead Time
7202,US-2024-140949-CHO-SCR-58000,2025-03-17,2029-09-12,2,140949,1,New York City,34,10011,0,0,CHO-SCR-58000,12,3.6,1,2.5,1.1,1640
7203,US-2024-142867-CHO-TRI-54000,2025-03-17,2029-09-11,3,142867,1,Houston,51,77095,0,2,CHO-TRI-54000,11,11.25,3,7.35,3.9,1639
7204,US-2024-140949-CHO-SCR-58000,2025-03-17,2029-09-12,2,140949,1,New York City,34,10011,0,0,CHO-SCR-58000,12,28.8,8,20.0,8.8,1640
7205,US-2024-140949-CHO-SCR-58000,2025-03-17,2029-09-12,2,140949,1,New York City,34,10011,0,0,CHO-SCR-58000,12,10.8,3,7.5,3.3,1640
7206,US-2024-140949-CHO-MIL-31000,2025-03-17,2029-09-12,2,140949,1,New York City,34,10011,0,0,CHO-MIL-31000,9,9.75,3,6.33,3.42,1640
7207,US-2024-140949-CHO-NUT-13000,2025-03-17,2029-09-12,2,140949,1,New York City,34,10011,0,0,CHO-NUT-13000,10,27.92,8,19.92,8.0,1640
7208,US-2024-140949-CHO-MIL-31000,2025-03-17,2029-09-12,2,140949,1,New York City,34,10011,0,0,CHO-MIL-31000,9,19.5,6,12.66,6.84,1640
7209,US-2024-119438-CHO-FUD-51000,2025-03-18,2029-09-13,3,119438,1,Tyler,51,75701,0,2,CHO-FUD-51000,8,10.8,3,7.2,3.6,1640
7210,US-2024-122007-CHO-NUT-13000,2025-03-18,2029-09-10,2,122007,1,Los Angeles,5,90032,0,3,CHO-NUT-13000,10,24.43,7,17.43,7.0,1637
7211,US-2024-119438-CHO-SCR-58000,2025-03-18,2029-09-13,3,119438,1,Tyler,51,75701,0,2,CHO-SCR-58000,12,10.8,3,7.5,3.3,1640
7212,US-2024-160087-CHO-MIL-31000,2025-03-18,2029-09-12,3,160087,1,Dallas,51,75220,0,2,CHO-MIL-31000,9,9.75,3,6.33,3.42,1639
7213,US-2024-143084-CHO-SCR-58000,2025-03-18,2029-09-12,3,143084,1,Los Angeles,5,90008,0,3,CHO-SCR-58000,12,18.0,5,12.5,5.5,1639
7214,US-2024-148145-CHO-MIL-31000,2025-03-18,2029-09-13,3,148145,1,Seattle,55,98115,0,3,CHO-MIL-31000,9,13.0,4,8.44,4.56,1640
7215,US-2024-119438-CHO-NUT-13000,2025-03-18,2029-09-13,3,119438,1,Tyler,51,75701,0,2,CHO-NUT-13000,10,10.47,3,7.47,3.0,1640
7216,US-2024-143084-CHO-SCR-58000,2025-03-18,2029-09-12,3,143084,1,Los Angeles,5,90008,0,3,CHO-SCR-58000,12,18.0,5,12.5,5.5,1639
7217,US-2024-119438-CHO-TRI-54000,2025-03-18,2029-09-13,3,119438,1,Tyler,51,75701,0,2,CHO-TRI-54000,11,11.25,3,7.35,3.9,1640
7218,US-2024-162075-CHO-MIL-31000,2025-03-18,2029-09-14,3,162075,1,Houston,51,77041,0,2,CHO-MIL-31000,9,22.75,7,14.77,7.98,1641
7219,US-2024-124436-CHO-MIL-31000,2025-03-19,2029-09-12,2,124436,1,Fresno,5,93727,0,3,CHO-MIL-31000,9,3.25,1,2.11,1.14,1638
7220,US-2024-124436-CHO-MIL-31000,2025-03-19,2029-09-12,2,124436,1,Fresno,5,93727,0,3,CHO-MIL-31000,9,16.25,5,10.55,5.7,1638
7221,US-2024-140515-CHO-TRI-54000,2025-03-19,2029-09-14,3,140515,1,Los Angeles,5,90008,0,3,CHO-TRI-54000,11,26.25,7,17.15,9.1,1640
7222,US-2024-166499-CHO-FUD-51000,2025-03-19,2029-09-10,0,166499,1,Lakewood,32,8701,0,0,CHO-FUD-51000,8,10.8,3,7.2,3.6,1636
7223,US-2024-124436-CHO-MIL-31000,2025-03-19,2029-09-12,2,124436,1,Fresno,5,93727,0,3,CHO-MIL-31000,9,22.75,7,14.77,7.98,1638
7224,US-2024-124436-CHO-TRI-54000,2025-03-19,2029-09-12,2,124436,1,Fresno,5,93727,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,1638
7225,US-2024-105410-CHO-NUT-13000,2025-03-19,2029-09-12,0,105410,1,San Francisco,5,94110,0,3,CHO-NUT-13000,10,20.94,6,14.94,6.0,1638
7227,US-2024-105410-CHO-SCR-58000,2025-03-19,2029-09-12,0,105410,1,San Francisco,5,94110,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,1638
7228,US-2024-105410-CHO-TRI-54000,2025-03-19,2029-09-12,0,105410,1,San Francisco,5,94110,0,3,CHO-TRI-54000,11,15.0,4,9.8,5.2,1638
7229,US-2024-105410-CHO-NUT-13000,2025-03-19,2029-09-12,0,105410,1,San Francisco,5,94110,0,3,CHO-NUT-13000,10,20.94,6,14.94,6.0,1638
7230,CA-2024-115483-CHO-SCR-58000,2025-03-19,2029-09-11,2,115483,0,Quebec City,45,G1B,0,0,CHO-SCR-58000,12,3.6,1,2.5,1.1,1637
7231,US-2024-154214-CHO-NUT-13000,2025-03-20,2029-09-15,2,154214,1,Columbus,14,47201,0,2,CHO-NUT-13000,10,3.49,1,2.49,1.0,1640
7232,US-2024-122763-CHO-FUD-51000,2025-03-20,2029-09-10,1,122763,1,Houston,51,77041,0,2,CHO-FUD-51000,8,7.2,2,4.8,2.4,1635
7233,US-2024-143770-CHO-MIL-31000,2025-03-20,2029-09-14,3,143770,1,Middletown,7,6457,0,0,CHO-MIL-31000,9,6.5,2,4.22,2.28,1639
7234,US-2024-122763-CHO-FUD-51000,2025-03-20,2029-09-10,1,122763,1,Houston,51,77041,0,2,CHO-FUD-51000,8,25.2,7,16.8,8.4,1635
7236,US-2024-143770-CHO-FUD-51000,2025-03-20,2029-09-14,3,143770,1,Middletown,7,6457,0,0,CHO-FUD-51000,8,7.2,2,4.8,2.4,1639
7237,US-2024-119452-CHO-NUT-13000,2025-03-21,2029-09-17,3,119452,1,Tulsa,40,74133,0,2,CHO-NUT-13000,10,20.94,6,14.94,6.0,1641
7238,US-2024-111591-CHO-SCR-58000,2025-03-21,2029-09-15,3,111591,1,Seattle,55,98105,0,3,CHO-SCR-58000,12,10.8,3,7.5,3.3,1639
7239,US-2024-156272-CHO-TRI-54000,2025-03-21,2029-09-17,3,156272,1,Pompano Beach,10,33068,0,1,CHO-TRI-54000,11,3.75,1,2.45,1.3,1641
7240,US-2024-108539-CHO-SCR-58000,2025-03-21,2029-09-13,2,108539,1,Los Angeles,5,90045,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,1637
7241,US-2024-108539-CHO-FUD-51000,2025-03-21,2029-09-13,2,108539,1,Los Angeles,5,90045,0,3,CHO-FUD-51000,8,10.8,3,7.2,3.6,1637
7242,US-2024-111591-CHO-FUD-51000,2025-03-21,2029-09-15,3,111591,1,Seattle,55,98105,0,3,CHO-FUD-51000,8,21.6,6,14.4,7.2,1639
7243,US-2024-117156-CHO-NUT-13000,2025-03-21,2029-09-13,2,117156,1,Reading,43,19601,0,0,CHO-NUT-13000,10,10.47,3,7.47,3.0,1637
7244,US-2024-111591-CHO-MIL-31000,2025-03-21,2029-09-15,3,111591,1,Seattle,55,98105,0,3,CHO-MIL-31000,9,22.75,7,14.77,7.98,1639
7245,US-2024-169285-CHO-TRI-54000,2025-03-21,2029-09-15,3,169285,1,Lafayette,14,47905,0,2,CHO-TRI-54000,11,18.75,5,12.25,6.5,1639
7246,US-2024-169285-CHO-SCR-58000,2025-03-21,2029-09-15,3,169285,1,Lafayette,14,47905,0,2,CHO-SCR-58000,12,3.6,1,2.5,1.1,1639
7247,US-2024-111591-CHO-TRI-54000,2025-03-21,2029-09-15,3,111591,1,Seattle,55,98105,0,3,CHO-TRI-54000,11,15.0,4,9.8,5.2,1639
7248,US-2024-108539-CHO-TRI-54000,2025-03-21,2029-09-13,2,108539,1,Los Angeles,5,90045,0,3,CHO-TRI-54000,11,15.0,4,9.8,5.2,1637
7249,US-2024-155985-CHO-SCR-58000,2025-03-23,2029-09-15,0,155985,1,San Francisco,5,94122,0,3,CHO-SCR-58000,12,28.8,8,20.0,8.8,1637
7250,US-2024-120719-CHO-TRI-54000,2025-03-23,2029-09-16,0,120719,1,Seattle,55,98105,0,3,CHO-TRI-54000,11,18.75,5,12.25,6.5,1638
7251,US-2024-140074-CHO-TRI-54000,2025-03-23,2029-09-19,3,140074,1,New York City,34,10024,0,0,CHO-TRI-54000,11,22.5,6,14.7,7.8,1641
7252,US-2024-140151-CHO-MIL-31000,2025-03-23,2029-09-15,0,140151,1,Seattle,55,98115,0,3,CHO-MIL-31000,9,9.75,3,6.33,3.42,1637
7253,US-2024-140151-CHO-MIL-31000,2025-03-23,2029-09-15,0,140151,1,Seattle,55,98115,0,3,CHO-MIL-31000,9,6.5,2,4.22,2.28,1637
7254,US-2024-135650-CHO-TRI-54000,2025-03-23,2029-09-17,3,135650,1,Huntsville,51,77340,0,2,CHO-TRI-54000,11,7.5,2,4.9,2.6,1639
7255,US-2024-136511-CHO-FUD-51000,2025-03-23,2029-09-15,2,136511,1,New York City,34,10011,0,0,CHO-FUD-51000,8,10.8,3,7.2,3.6,1637
7256,US-2024-140151-CHO-NUT-13000,2025-03-23,2029-09-15,0,140151,1,Seattle,55,98115,0,3,CHO-NUT-13000,10,13.96,4,9.96,4.0,1637
7257,US-2024-122308-CHO-NUT-13000,2025-03-24,2029-09-18,3,122308,1,New York City,34,10011,0,0,CHO-NUT-13000,10,6.98,2,4.98,2.0,1639
7258,US-2024-166184-CHO-TRI-54000,2025-03-24,2029-09-17,0,166184,1,New York City,34,10035,0,0,CHO-TRI-54000,11,11.25,3,7.35,3.9,1638
7259,US-2024-166184-CHO-SCR-58000,2025-03-24,2029-09-17,0,166184,1,New York City,34,10035,0,0,CHO-SCR-58000,12,10.8,3,7.5,3.3,1638
7260,US-2024-167101-CHO-TRI-54000,2025-03-24,2029-09-18,2,167101,1,New York City,34,10009,0,0,CHO-TRI-54000,11,15.0,4,9.8,5.2,1639
7261,US-2024-101637-CHO-TRI-54000,2025-03-24,2029-09-15,1,101637,1,Beaumont,51,77705,0,2,CHO-TRI-54000,11,7.5,2,4.9,2.6,1636
7262,US-2024-167101-CHO-TRI-54000,2025-03-24,2029-09-18,2,167101,1,New York City,34,10009,0,0,CHO-TRI-54000,11,7.5,2,4.9,2.6,1639
7263,US-2024-166184-CHO-TRI-54000,2025-03-24,2029-09-17,0,166184,1,New York City,34,10035,0,0,CHO-TRI-54000,11,3.75,1,2.45,1.3,1638
7264,US-2024-155880-CHO-NUT-13000,2025-03-25,2029-09-21,3,155880,1,Milwaukee,57,53209,0,2,CHO-NUT-13000,10,3.49,1,2.49,1.0,1641
7265,US-2024-155880-CHO-NUT-13000,2025-03-25,2029-09-21,3,155880,1,Milwaukee,57,53209,0,2,CHO-NUT-13000,10,10.47,3,7.47,3.0,1641
7266,US-2024-155880-CHO-MIL-31000,2025-03-25,2029-09-21,3,155880,1,Milwaukee,57,53209,0,2,CHO-MIL-31000,9,22.75,7,14.77,7.98,1641
7267,US-2024-117534-CHO-NUT-13000,2025-03-25,2029-09-16,0,117534,1,Fresno,5,93727,0,3,CHO-NUT-13000,10,13.96,4,9.96,4.0,1636
7268,US-2024-143651-CHO-MIL-31000,2025-03-25,2029-09-20,3,143651,1,Seattle,55,98103,0,3,CHO-MIL-31000,9,6.5,2,4.22,2.28,1640
7269,US-2024-105193-CHO-SCR-58000,2025-03-25,2029-09-21,3,105193,1,New York City,34,10024,0,0,CHO-SCR-58000,12,18.0,5,12.5,5.5,1641
7270,US-2024-117534-CHO-SCR-58000,2025-03-25,2029-09-16,0,117534,1,Fresno,5,93727,0,3,CHO-SCR-58000,12,32.4,9,22.5,9.9,1636
7271,US-2024-117534-CHO-NUT-13000,2025-03-25,2029-09-16,0,117534,1,Fresno,5,93727,0,3,CHO-NUT-13000,10,13.96,4,9.96,4.0,1636
7272,US-2024-101077-CHO-NUT-13000,2025-03-25,2029-09-20,2,101077,1,Dallas,51,75081,0,2,CHO-NUT-13000,10,6.98,2,4.98,2.0,1640
7273,US-2024-117534-CHO-MIL-31000,2025-03-25,2029-09-16,0,117534,1,Fresno,5,93727,0,3,CHO-MIL-31000,9,6.5,2,4.22,2.28,1636
7274,US-2024-117534-CHO-TRI-54000,2025-03-25,2029-09-16,0,117534,1,Fresno,5,93727,0,3,CHO-TRI-54000,11,15.0,4,9.8,5.2,1636
7275,US-2024-112039-CHO-NUT-13000,2025-03-25,2029-09-19,3,112039,1,San Antonio,51,78207,0,2,CHO-NUT-13000,10,10.47,3,7.47,3.0,1639
7276,US-2024-121251-CHO-MIL-31000,2025-03-26,2029-09-17,0,121251,1,New York City,34,10009,0,0,CHO-MIL-31000,9,6.5,2,4.22,2.28,1636
7277,US-2024-113208-CHO-TRI-54000,2025-03-26,2029-09-23,3,113208,1,Dearborn,23,48126,0,2,CHO-TRI-54000,11,11.25,3,7.35,3.9,1642
7278,US-2024-141677-CHO-TRI-54000,2025-03-26,2029-09-20,3,141677,1,Houston,51,77070,0,2,CHO-TRI-54000,11,30.0,8,19.6,10.4,1639
7279,US-2024-147144-CHO-SCR-58000,2025-03-26,2029-09-18,0,147144,1,Seattle,55,98105,0,3,CHO-SCR-58000,12,3.6,1,2.5,1.1,1637
7280,US-2024-162033-CHO-TRI-54000,2025-03-26,2029-09-23,3,162033,1,Virginia Beach,54,23464,0,1,CHO-TRI-54000,11,7.5,2,4.9,2.6,1642
7281,US-2024-141677-CHO-TRI-54000,2025-03-26,2029-09-20,3,141677,1,Houston,51,77070,0,2,CHO-TRI-54000,11,11.25,3,7.35,3.9,1639
7282,US-2024-141677-CHO-SCR-58000,2025-03-26,2029-09-20,3,141677,1,Houston,51,77070,0,2,CHO-SCR-58000,12,10.8,3,7.5,3.3,1639
7283,US-2024-141677-CHO-NUT-13000,2025-03-26,2029-09-20,3,141677,1,Houston,51,77070,0,2,CHO-NUT-13000,10,17.45,5,12.45,5.0,1639
7284,US-2024-162033-CHO-MIL-31000,2025-03-26,2029-09-23,3,162033,1,Virginia Beach,54,23464,0,1,CHO-MIL-31000,9,9.75,3,6.33,3.42,1642
7285,US-2024-141677-CHO-MIL-31000,2025-03-26,2029-09-20,3,141677,1,Houston,51,77070,0,2,CHO-MIL-31000,9,16.25,5,10.55,5.7,1639
7286,US-2024-121251-CHO-NUT-13000,2025-03-26,2029-09-17,0,121251,1,New York City,34,10009,0,0,CHO-NUT-13000,10,13.96,4,9.96,4.0,1636
7287,US-2024-144491-CHO-FUD-51000,2025-03-27,2029-09-22,3,144491,1,Houston,51,77070,0,2,CHO-FUD-51000,8,18.0,5,12.0,6.0,1640
7288,US-2024-144491-CHO-MIL-31000,2025-03-27,2029-09-22,3,144491,1,Houston,51,77070,0,2,CHO-MIL-31000,9,6.5,2,4.22,2.28,1640
7289,US-2024-144491-CHO-SCR-58000,2025-03-27,2029-09-22,3,144491,1,Houston,51,77070,0,2,CHO-SCR-58000,12,10.8,3,7.5,3.3,1640
7290,US-2024-139416-CHO-MIL-31000,2025-03-27,2029-09-19,2,139416,1,Philadelphia,43,19120,0,0,CHO-MIL-31000,9,6.5,2,4.22,2.28,1637
7291,US-2024-113705-CHO-TRI-54000,2025-03-27,2029-09-19,2,113705,1,Richmond,54,23223,0,1,CHO-TRI-54000,11,7.5,2,4.9,2.6,1637
7292,US-2024-113705-CHO-SCR-58000,2025-03-27,2029-09-19,2,113705,1,Richmond,54,23223,0,1,CHO-SCR-58000,12,7.2,2,5.0,2.2,1637
7293,US-2024-113705-CHO-NUT-13000,2025-03-27,2029-09-19,2,113705,1,Richmond,54,23223,0,1,CHO-NUT-13000,10,6.98,2,4.98,2.0,1637
7294,US-2024-124716-CHO-FUD-51000,2025-03-27,2029-09-21,3,124716,1,Fresno,5,93727,0,3,CHO-FUD-51000,8,7.2,2,4.8,2.4,1639
7295,US-2024-124716-CHO-SCR-58000,2025-03-27,2029-09-21,3,124716,1,Fresno,5,93727,0,3,CHO-SCR-58000,12,10.8,3,7.5,3.3,1639
7296,US-2024-124716-CHO-MIL-31000,2025-03-27,2029-09-21,3,124716,1,Fresno,5,93727,0,3,CHO-MIL-31000,9,6.5,2,4.22,2.28,1639
7297,US-2024-113705-CHO-TRI-54000,2025-03-27,2029-09-19,2,113705,1,Richmond,54,23223,0,1,CHO-TRI-54000,11,15.0,4,9.8,5.2,1637
7298,US-2024-113705-CHO-NUT-13000,2025-03-27,2029-09-19,2,113705,1,Richmond,54,23223,0,1,CHO-NUT-13000,10,10.47,3,7.47,3.0,1637
7299,US-2024-144491-CHO-NUT-13000,2025-03-27,2029-09-22,3,144491,1,Houston,51,77070,0,2,CHO-NUT-13000,10,3.49,1,2.49,1.0,1640
7300,US-2024-113705-CHO-SCR-58000,2025-03-27,2029-09-19,2,113705,1,Richmond,54,23223,0,1,CHO-SCR-58000,12,18.0,5,12.5,5.5,1637
7301,US-2024-147886-CHO-TRI-54000,2025-03-28,2029-09-21,0,147886,1,Fairfield,5,94533,0,3,CHO-TRI-54000,11,3.75,1,2.45,1.3,1638
7302,US-2024-147886-CHO-SCR-58000,2025-03-28,2029-09-21,0,147886,1,Fairfield,5,94533,0,3,CHO-SCR-58000,12,25.2,7,17.5,7.7,1638
7303,US-2024-166611-CHO-MIL-31000,2025-03-28,2029-09-23,3,166611,1,Jacksonville,10,32216,0,1,CHO-MIL-31000,9,29.25,9,18.99,10.26,1640
7304,US-2024-147886-CHO-TRI-54000,2025-03-28,2029-09-21,0,147886,1,Fairfield,5,94533,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,1638
7305,US-2024-147886-CHO-SCR-58000,2025-03-28,2029-09-21,0,147886,1,Fairfield,5,94533,0,3,CHO-SCR-58000,12,10.8,3,7.5,3.3,1638
7306,US-2024-147886-CHO-SCR-58000,2025-03-28,2029-09-21,0,147886,1,Fairfield,5,94533,0,3,CHO-SCR-58000,12,14.4,4,10.0,4.4,1638
7307,US-2024-147886-CHO-SCR-58000,2025-03-28,2029-09-21,0,147886,1,Fairfield,5,94533,0,3,CHO-SCR-58000,12,25.2,7,17.5,7.7,1638
7308,US-2024-147886-CHO-MIL-31000,2025-03-28,2029-09-21,0,147886,1,Fairfield,5,94533,0,3,CHO-MIL-31000,9,6.5,2,4.22,2.28,1638
7309,US-2024-126550-CHO-NUT-13000,2025-03-29,2029-09-23,2,126550,1,Lafayette,14,47905,0,2,CHO-NUT-13000,10,17.45,5,12.45,5.0,1639
7310,US-2024-126634-CHO-FUD-51000,2025-03-30,2029-09-22,2,126634,1,Lakewood,5,90712,0,3,CHO-FUD-51000,8,18.0,5,12.0,6.0,1637
7311,US-2024-120147-CHO-SCR-58000,2025-03-30,2029-09-20,1,120147,1,Los Angeles,5,90036,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,1635
7312,US-2024-154851-CHO-SCR-58000,2025-03-30,2029-09-24,3,154851,1,Lancaster,43,17602,0,0,CHO-SCR-58000,12,18.0,5,12.5,5.5,1639
7313,US-2024-113474-CHO-FUD-51000,2025-03-30,2029-09-21,0,113474,1,Oklahoma City,40,73120,0,2,CHO-FUD-51000,8,7.2,2,4.8,2.4,1636
7314,US-2024-129910-OTH-GUM-21000,2025-03-30,2029-09-24,3,129910,1,Columbus,11,31907,1,1,OTH-GUM-21000,13,1.25,1,0.65,0.6,1639
7315,US-2024-120147-CHO-NUT-13000,2025-03-30,2029-09-20,1,120147,1,Los Angeles,5,90036,0,3,CHO-NUT-13000,10,3.49,1,2.49,1.0,1635
7316,US-2024-154907-CHO-FUD-51000,2025-03-31,2029-09-25,3,154907,1,Amarillo,51,79109,0,2,CHO-FUD-51000,8,7.2,2,4.8,2.4,1639
7317,US-2024-159205-CHO-TRI-54000,2025-03-31,2029-09-23,2,159205,1,Henderson,17,42420,0,1,CHO-TRI-54000,11,18.75,5,12.25,6.5,1637
7318,US-2024-100524-CHO-NUT-13000,2025-03-31,2029-09-23,2,100524,1,New York City,34,10011,0,0,CHO-NUT-13000,10,6.98,2,4.98,2.0,1637
7319,US-2024-144680-CHO-FUD-51000,2025-03-31,2029-09-23,0,144680,1,Arlington,51,76017,0,2,CHO-FUD-51000,8,18.0,5,12.0,6.0,1637
7320,US-2024-133263-CHO-MIL-31000,2025-03-31,2029-09-23,2,133263,1,Atlanta,11,30318,0,1,CHO-MIL-31000,9,13.0,4,8.44,4.56,1637
7321,US-2024-133263-CHO-SCR-58000,2025-03-31,2029-09-23,2,133263,1,Atlanta,11,30318,0,1,CHO-SCR-58000,12,3.6,1,2.5,1.1,1637
7323,US-2024-100524-CHO-FUD-51000,2025-03-31,2029-09-23,2,100524,1,New York City,34,10011,0,0,CHO-FUD-51000,8,28.8,8,19.2,9.6,1637
7324,US-2024-160143-CHO-TRI-54000,2025-03-31,2029-09-28,3,160143,1,Los Angeles,5,90004,0,3,CHO-TRI-54000,11,11.25,3,7.35,3.9,1642
7325,US-2024-133263-CHO-TRI-54000,2025-03-31,2029-09-23,2,133263,1,Atlanta,11,30318,0,1,CHO-TRI-54000,11,18.75,5,12.25,6.5,1637
7326,US-2024-159205-CHO-MIL-31000,2025-03-31,2029-09-23,2,159205,1,Henderson,17,42420,0,1,CHO-MIL-31000,9,22.75,7,14.77,7.98,1637
7327,US-2024-102771-CHO-NUT-13000,2025-03-31,2029-09-26,3,102771,1,New York City,34,10035,0,0,CHO-NUT-13000,10,17.45,5,12.45,5.0,1640
7328,US-2024-100524-CHO-FUD-51000,2025-03-31,2029-09-23,2,100524,1,New York City,34,10011,0,0,CHO-FUD-51000,8,10.8,3,7.2,3.6,1637
7329,US-2024-149881-CHO-NUT-13000,2025-04-01,2029-09-24,0,149881,1,San Francisco,5,94110,0,3,CHO-NUT-13000,10,27.92,8,19.92,8.0,1637
7330,US-2024-134495-CHO-MIL-31000,2025-04-01,2029-09-25,2,134495,1,Jacksonville,10,32216,0,1,CHO-MIL-31000,9,9.75,3,6.33,3.42,1638
7331,US-2024-129028-CHO-SCR-58000,2025-04-01,2029-09-24,0,129028,1,Florence,48,29501,0,1,CHO-SCR-58000,12,10.8,3,7.5,3.3,1637
7332,US-2024-134495-CHO-FUD-51000,2025-04-01,2029-09-25,2,134495,1,Jacksonville,10,32216,0,1,CHO-FUD-51000,8,10.8,3,7.2,3.6,1638
7334,US-2024-145877-CHO-MIL-31000,2025-04-01,2029-09-25,2,145877,1,Springfield,26,65807,0,2,CHO-MIL-31000,9,16.25,5,10.55,5.7,1638
7335,US-2024-134495-CHO-MIL-31000,2025-04-01,2029-09-25,2,134495,1,Jacksonville,10,32216,0,1,CHO-MIL-31000,9,9.75,3,6.33,3.42,1638
7336,US-2024-147942-CHO-SCR-58000,2025-04-01,2029-09-26,3,147942,1,San Francisco,5,94110,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,1639
7337,US-2024-118360-CHO-SCR-58000,2025-04-01,2029-09-28,3,118360,1,New York City,34,10011,0,0,CHO-SCR-58000,12,32.4,9,22.5,9.9,1641
7338,US-2024-145877-CHO-FUD-51000,2025-04-01,2029-09-25,2,145877,1,Springfield,26,65807,0,2,CHO-FUD-51000,8,21.6,6,14.4,7.2,1638
7339,US-2024-149881-CHO-TRI-54000,2025-04-01,2029-09-24,0,149881,1,San Francisco,5,94110,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,1637
7340,US-2024-134495-CHO-SCR-58000,2025-04-01,2029-09-25,2,134495,1,Jacksonville,10,32216,0,1,CHO-SCR-58000,12,10.8,3,7.5,3.3,1638
7341,US-2024-123281-CHO-MIL-31000,2025-04-02,2029-09-28,3,123281,1,Los Angeles,5,90008,0,3,CHO-MIL-31000,9,9.75,3,6.33,3.42,1640
7342,US-2024-121419-CHO-SCR-58000,2025-04-02,2029-09-25,0,121419,1,Columbus,11,31907,0,1,CHO-SCR-58000,12,7.2,2,5.0,2.2,1637
7343,US-2024-106355-CHO-SCR-58000,2025-04-02,2029-09-26,0,106355,1,Meriden,7,6450,0,0,CHO-SCR-58000,12,14.4,4,10.0,4.4,1638
7344,US-2024-145275-CHO-TRI-54000,2025-04-02,2029-09-27,3,145275,1,Decatur,0,35601,0,1,CHO-TRI-54000,11,11.25,3,7.35,3.9,1639
7345,US-2024-121419-CHO-TRI-54000,2025-04-02,2029-09-25,0,121419,1,Columbus,11,31907,0,1,CHO-TRI-54000,11,15.0,4,9.8,5.2,1637
7346,US-2024-131156-CHO-FUD-51000,2025-04-03,2029-09-28,3,131156,1,Philadelphia,43,19143,0,0,CHO-FUD-51000,8,14.4,4,9.6,4.8,1639
7347,US-2024-127264-CHO-NUT-13000,2025-04-03,2029-09-26,0,127264,1,Chicago,13,60653,0,2,CHO-NUT-13000,10,10.47,3,7.47,3.0,1637
7348,US-2024-140536-CHO-NUT-13000,2025-04-04,2029-09-26,0,140536,1,New York City,34,10035,0,0,CHO-NUT-13000,10,13.96,4,9.96,4.0,1636
7349,US-2024-109211-OTH-KAZ-38000,2025-04-04,2029-10-01,3,109211,1,New York City,34,10011,1,0,OTH-KAZ-38000,3,3.25,1,0.25,3.0,1641
7350,US-2024-144848-CHO-SCR-58000,2025-04-04,2029-09-26,0,144848,1,New York City,34,10009,0,0,CHO-SCR-58000,12,3.6,1,2.5,1.1,1636
7352,US-2024-144848-CHO-SCR-58000,2025-04-04,2029-09-26,0,144848,1,New York City,34,10009,0,0,CHO-SCR-58000,12,3.6,1,2.5,1.1,1636
7353,US-2024-157903-CHO-NUT-13000,2025-04-04,2029-09-29,3,157903,1,Des Plaines,13,60016,0,2,CHO-NUT-13000,10,13.96,4,9.96,4.0,1639
7354,US-2024-161592-CHO-FUD-51000,2025-04-06,2029-10-01,3,161592,1,Chattanooga,50,37421,0,1,CHO-FUD-51000,8,18.0,5,12.0,6.0,1639
7355,US-2024-107265-CHO-FUD-51000,2025-04-06,2029-10-03,3,107265,1,Marion,15,52302,0,2,CHO-FUD-51000,8,10.8,3,7.2,3.6,1641
7356,US-2024-100930-CHO-FUD-51000,2025-04-07,2029-10-03,3,100930,1,Tampa,10,33614,0,1,CHO-FUD-51000,8,10.8,3,7.2,3.6,1640
7357,US-2024-100930-CHO-FUD-51000,2025-04-07,2029-10-03,3,100930,1,Tampa,10,33614,0,1,CHO-FUD-51000,8,7.2,2,4.8,2.4,1640
7358,US-2024-100930-CHO-MIL-31000,2025-04-07,2029-10-03,3,100930,1,Tampa,10,33614,0,1,CHO-MIL-31000,9,9.75,3,6.33,3.42,1640
7359,US-2024-165904-CHO-NUT-13000,2025-04-07,2029-10-02,3,165904,1,Jacksonville,10,32216,0,1,CHO-NUT-13000,10,6.98,2,4.98,2.0,1639
7360,US-2024-100930-CHO-SCR-58000,2025-04-07,2029-10-03,3,100930,1,Tampa,10,33614,0,1,CHO-SCR-58000,12,7.2,2,5.0,2.2,1640
7361,US-2024-100930-CHO-FUD-51000,2025-04-07,2029-10-03,3,100930,1,Tampa,10,33614,0,1,CHO-FUD-51000,8,10.8,3,7.2,3.6,1640
7362,US-2024-165904-CHO-FUD-51000,2025-04-07,2029-10-02,3,165904,1,Jacksonville,10,32216,0,1,CHO-FUD-51000,8,7.2,2,4.8,2.4,1639
7363,US-2024-157854-CHO-MIL-31000,2025-04-08,2029-10-06,3,157854,1,Roswell,11,30076,0,1,CHO-MIL-31000,9,19.5,6,12.66,6.84,1642
7364,US-2024-136721-CHO-FUD-51000,2025-04-08,2029-10-03,3,136721,1,Oak Park,23,48237,0,2,CHO-FUD-51000,8,10.8,3,7.2,3.6,1639
7365,US-2024-136721-CHO-MIL-31000,2025-04-08,2029-10-03,3,136721,1,Oak Park,23,48237,0,2,CHO-MIL-31000,9,6.5,2,4.22,2.28,1639
